priority,needs_reextract,file,issues,url,source_type
ok,False,academics/course_policy_it580_advanced_algorithms_autumn_2025.md,,https://intranet.daiict.ac.in/academics/Course_Booklet_for_Autumn_2025-26.pdf,PDF
ok,False,academics/course_policy_lm741_electronic_design_lab_autumn_2025_page_91.md,,https://intranet.daiict.ac.in/academics/Course_Booklet_for_Autumn_2025-26.pdf,PDF
ok,False,academics/curriculum_guide_v2.md,,https://daiict.ac.in/,web
ok,False,academics/daiict_ac_in_sites_default_files_other_files_course_plan_proposal_under_cep_pdf.md,,https://www.daiict.ac.in/sites/default/files/other-files/Course-Plan-Proposal-under-CEP.pdf,PDF
ok,False,academics/dean_s_office.md,,https://www.daiict.ac.in/deans-office,web
ok,False,academics/examination_department.md,,https://www.daiict.ac.in/examination-department,web
ok,False,academics/grading_policy_v2.md,,https://daiict.ac.in/,web
ok,False,academics/leadership/director_general_v2.md,,https://daiict.ac.in/director,web
ok,False,academics/leadership/director_school_of_technology_v2.md,,https://www.daiict.ac.in/director-school-technology,web
ok,False,academics/leadership/executive_registrar_v2.md,,https://daiict.ac.in/executive-registrar,web
ok,False,academics/leadership/finance_committee_v2.md,,https://daiict.ac.in/finance-committee,web
ok,False,academics/leadership/founder_v2.md,,https://daiict.ac.in/founder,web
ok,False,academics/leadership/organogram_v2.md,,https://daiict.ac.in/organogram,web
ok,False,academics/leadership/president_v2.md,,https://daiict.ac.in/president,web
ok,False,academics/procurement/e_procurements_v2.md,,https://www.daiict.ac.in/da-iict-e-procurements,web
ok,False,academics/program_regulations_v2.md,,https://daiict.ac.in/,web
ok,False,academics/programs_of_study/doctoral_program/doctoral_program.md,,https://www.daiict.ac.in/programs-of-study,web
ok,False,academics/programs_of_study/doctoral_program/phd.md,,https://www.daiict.ac.in/phd,web
ok,False,academics/programs_of_study/dual_degree_programs/bs_ms_data_science_artificial_intelligence.md,,https://www.daiict.ac.in/bs-ms-data-science-artificial-intelligence,web
ok,False,academics/programs_of_study/dual_degree_programs/dual_degree_programs.md,,https://www.daiict.ac.in/programs-of-study,web
ok,False,academics/programs_of_study/postgraduate_programs/msc_data_science.md,,https://www.daiict.ac.in/msc-data-science,web
ok,False,academics/programs_of_study/postgraduate_programs/postgraduate_programs.md,,https://www.daiict.ac.in/programs-of-study,web
ok,False,academics/programs_of_study/undergraduate_programs/btech_ece_ai.md,,https://www.daiict.ac.in/btech-ece-ai,web
ok,False,academics/programs_of_study/undergraduate_programs/btech_ict.md,,https://www.daiict.ac.in/btech-ict,web
ok,False,achievements/acm_sigapp_stap_grant.md,,https://www.daiict.ac.in/news/419,web
ok,False,achievements/all_india_rank_2_among_all_private_universities_in_iirf_2025.md,,https://www.daiict.ac.in/news/6805,web
ok,False,achievements/an_achievement_of_our_phd_student.md,,https://www.daiict.ac.in/news/4270,web
ok,False,achievements/anery_patel_secretary_ieee_ias_student_branch_chapter_btech_3rd_year_and_raksha.md,,https://www.daiict.ac.in/achievements/689,web
ok,False,achievements/bishesh_oram_b_tech_2nd_year_received_a_special_mention_in_the_ecofin_of_the_hlc.md,,https://www.daiict.ac.in/achievements/1016,web
ok,False,achievements/da_iict_has_been_accredited_with_a_grade_by_naac_national_assessment_and_accredi.md,,https://www.daiict.ac.in/achievements/1004,web
ok,False,achievements/dadc_da_iict_dance_club_bagged_second_prize_at_reprise17_the_techno_cultural_fes.md,,https://www.daiict.ac.in/achievements/1001,web
ok,False,achievements/daiict_2023_24_placement_two_students_bag_highest_package_of_rs_82_lakh.md,,https://www.daiict.ac.in/news/6207,web
ok,False,achievements/daiict_ac_in_sites_default_files_other_files_naac_accreditation_2023_pdf.md,,https://daiict.ac.in/sites/default/files/other-files/NAAC_Accreditation_2023.pdf,PDF
ok,False,achievements/daiict_team_comprising_of_ganeshsai_garikipati_roshani_anish_mathuria_and_priyan.md,,https://www.daiict.ac.in/achievements/690,web
ok,False,achievements/dau_features_in_the_gujarat_education_guide_published_by_the_indian_express_group.md,,https://www.daiict.ac.in/news/6703,web
ok,False,achievements/dau_gandhinagar_awarded_5_star_exemplary_status_by_fssai.md,,https://www.daiict.ac.in/news/6779,web
ok,False,achievements/dau_proud_alumni_achievement.md,,https://www.daiict.ac.in/news/6780,web
ok,False,achievements/dau_rated_best_engineering_institutes_2025.md,,https://www.daiict.ac.in/dhirubhai-ambani-university-rated-among-indias-best-engineering-institutes-2025,web
ok,False,achievements/divyakumar_solanki_chair_ieee_sb_da_iict_btech_4th_year_was_selected_to_attend_t.md,,https://www.daiict.ac.in/achievements/688,web
ok,False,achievements/dtg_da_iict_theatres_group_bagged_2nd_prize_in_street_play_competition_aahvaan_h.md,,https://www.daiict.ac.in/achievements/1005,web
ok,False,achievements/idea_selected_in_the_vlsid_2024_design_contest.md,,https://www.daiict.ac.in/news/5795,web
ok,False,achievements/keval_shah_b_tech_fourth_year_student_got_accepted_into_the_sc17_experiencing_hp.md,,https://www.daiict.ac.in/achievements/1048,web
ok,False,achievements/ms_malvika_singh_a_b_tech_2014_batch_student_has_been_selected_for_pennapps_xv_a.md,,https://www.daiict.ac.in/achievements/1002,web
ok,False,achievements/music_club_bagged_the_first_prize_in_the_livewire_battle_of_the_bands_event_at_s.md,,https://www.daiict.ac.in/achievements/1003,web
ok,False,achievements/neelanshi_varia_chair_ieee_ias_student_branch_chapter_btech_4th_year_and_siddhar.md,,https://www.daiict.ac.in/achievements/386,web
ok,False,achievements/prof_manish_k_gupta_has_been_appointed_as_ieee_computer_society_distinguished_visitor_for_2022_2024.md,,https://www.daiict.ac.in/news/4094,web
ok,False,achievements/rajat_garg_b_tech_3rd_year_at_jodhpur_and_winning_the_high_commendation_at_the_t.md,,https://www.daiict.ac.in/achievements/1006,web
ok,False,achievements/rajdeep_pinge_b_tech_4th_year_won_high_commendation_in_the_un_development_progra.md,,https://www.daiict.ac.in/achievements/1015,web
ok,False,achievements/roshan_shah_201501021_a_b_tech_4th_year_student_has_been_selected_to_pursue_his.md,,https://www.daiict.ac.in/achievements/383,web
ok,False,achievements/sumeet_varma_secured_3rd_rank_in_india_and_189th_rank_in_the_world_in_the_pre_fi.md,,https://www.daiict.ac.in/achievements/998,web
ok,False,achievements/tejasv_gupta_secured_398th_rank_in_the_world_in_the_pre_final_round_of_google_di.md,,https://www.daiict.ac.in/achievements/997,web
ok,False,achievements/this_prize_is_globally_awarded_to_the_student_branch_chapter_which_is_very_activ.md,,https://www.daiict.ac.in/achievements/382,web
ok,False,achievements/three_of_our_b_tech_students_abhin_kakkad_piyush_ajmeria_and_rajat_garg_are_sele.md,,https://www.daiict.ac.in/achievements/385,web
ok,False,administration/daiict_ac_in_sites_default_files_consultancyprojectdetail_xls.md,,https://www.daiict.ac.in/sites/default/files/ConsultancyProjectDetail.xls,Excel
ok,False,administration/daiict_ac_in_sites_default_files_enterpreneurship_xls.md,,https://www.daiict.ac.in/sites/default/files/Enterpreneurship.xls,Excel
ok,False,administration/daiict_ac_in_sites_default_files_other_files_180_kw_solar_roof_top_plant_t_c_pdf.md,,https://www.daiict.ac.in/sites/default/files/other-files/180_KW-Solar-Roof-Top-Plant_T-C.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_admin_parking_office_arrangement_el.md,,https://www.daiict.ac.in/sites/default/files/other-files/Admin-Parking-Office-Arrangement-Electrical_150525.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_admin_parking_office_arrangement_ma.md,,https://www.daiict.ac.in/sites/default/files/other-files/Admin-Parking-Office-Arrangement-Material-Specification_150525.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_admin_parking_offices_arrangement_l.md,,https://www.daiict.ac.in/sites/default/files/other-files/Admin-Parking-Offices-Arrangement-Layout_150525.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_admin_parking_offices_arrangement_t.md,,https://www.daiict.ac.in/sites/default/files/other-files/Admin-Parking-Offices-Arrangement_TandC_150525.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_aip_course_plan_proposal_pdf.md,,https://www.daiict.ac.in/sites/default/files/other-files/AIP-Course-Plan-Proposal.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_annual_report_2024_25_25326_pdf.md,,https://daiict.ac.in/sites/default/files/other-files/annual-report-2024-25-25326.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_closure_report_s4p_2025_pdf.md,,https://www.daiict.ac.in/sites/default/files/other-files/Closure-report-S4P-2025.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_da_iict_annual_report_2023_24_final.md,,https://daiict.ac.in/sites/default/files/other-files/DA-IICT_Annual-Report_2023-24_Final_2025.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_fssai_campus_certificate_daiict_202.md,,https://daiict.ac.in/sites/default/files/other-files/FSSAI-Campus-Certificate-DAIICT_2025.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_gsirf_2024_2025_certificate_pdf.md,,https://daiict.ac.in/sites/default/files/other-files/GSIRF_2024-2025_Certificate.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_gsirf_certificate_2023_pdf.md,,https://daiict.ac.in/sites/default/files/other-files/GSIRF-Certificate_2023.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_iirf_ranking_appeared_uder_universi.md,,https://www.daiict.ac.in/sites/default/files/other-files/IIRF_Ranking-appeared-uder-University-special-edition-of_Education-Post.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_naac_cycle_2_ssr_submitted_2023_pdf.md,,https://www.daiict.ac.in/sites/default/files/other-files/NAAC_Cycle-2_SSR_Submitted_2023.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_national_ragging_prevention_program.md,,https://www.daiict.ac.in/sites/default/files/other-files/NATIONAL-RAGGING-PREVENTION-PROGRAMME.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_tender_for_security_services_2026_2.md,,https://www.daiict.ac.in/sites/default/files/other-files/Tender-for-Security-Services_2026-27_V1_200326.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_tender_no_ee2526006_annex_5_dining_.md,,https://www.daiict.ac.in/sites/default/files/other-files/Tender-No-EE2526006-Annex-5-Dining-Washroom-Creche-Room-Drawing_26-09-25.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_tender_no_ee2526007_annex_5_drawing.md,,https://www.daiict.ac.in/sites/default/files/other-files/Tender-No-EE2526007-Annex-5-Drawing_Mess-Washroom_260925.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_tender_renovation_of_basketball_cou.md,,https://www.daiict.ac.in/sites/default/files/other-files/Tender-Renovation-of-Basketball-Courts_TandC_07-08-25.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_travel_policy_pdf.md,,https://www.daiict.ac.in/sites/default/files/other-files/Travel-Policy.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_washroom_facility_faculty_staff_din.md,,https://www.daiict.ac.in/sites/default/files/other-files/Washroom-facility-Faculty-Staff-Dining-Hall_Creche_Admin-Store-TandC_26-09-25.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_other_files_washroom_renovation_of_students_mes.md,,https://www.daiict.ac.in/sites/default/files/other-files/Washroom-renovation-of-Students-Mess_TandC_260925.pdf,PDF
ok,False,administration/daiict_ac_in_sites_default_files_pghigherstudies_xls.md,,https://www.daiict.ac.in/sites/default/files/PGHigherStudies.xls,Excel
ok,False,administration/daiict_ac_in_sites_default_files_pgplacement_xls.md,,https://www.daiict.ac.in/sites/default/files/PGPlacement.xls,Excel
ok,False,administration/daiict_ac_in_sites_default_files_sponsoredresearchdetail_1_xls.md,,https://www.daiict.ac.in/sites/default/files/SponsoredResearchDetail-1.xls,Excel
ok,False,administration/daiict_ac_in_sites_default_files_topuniversitydetails_3d_1_xls.md,,https://www.daiict.ac.in/sites/default/files/TopUniversityDetails_3D-1.xls,Excel
ok,False,administration/daiict_ac_in_sites_default_files_topuniversitydetails_5d_1_xls.md,,https://www.daiict.ac.in/sites/default/files/TopUniversityDetails_5D-1.xls,Excel
ok,False,administration/daiict_ac_in_sites_default_files_ughigherstudies_xls.md,,https://www.daiict.ac.in/sites/default/files/UGHigherStudies.xls,Excel
ok,False,administration/daiict_ac_in_sites_default_files_ugplacement_1_xls.md,,https://www.daiict.ac.in/sites/default/files/UGPlacement-1.xls,Excel
ok,False,administration/daiict_ac_in_table_2_grievance_redressal_authority_faculty.md,,https://www.daiict.ac.in/table-2-grievance-redressal-authority-faculty,web
ok,False,administration/daiict_ac_in_table_3_grievance_redressal_authority_staff.md,,https://www.daiict.ac.in/table-3-grievance-redressal-authority-staff,web
ok,False,administration/daiict_ac_in_themes_daiict_images_daiict_ar_2015_16_pdf.md,,https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2015-16.pdf,PDF
ok,False,administration/daiict_ac_in_themes_daiict_images_daiict_ar_2016_17_pdf.md,,https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2016-17.pdf,PDF
ok,False,administration/daiict_ac_in_themes_daiict_images_daiict_ar_2018_19_pdf.md,,https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2018-19.pdf,PDF
ok,False,administration/daiict_ac_in_ugc_proforma.md,,https://www.daiict.ac.in/ugc-proforma,web
ok,False,administration/faculty_leave_policy_v2.md,,https://www.daiict.ac.in/administration,Web
ok,False,administration/international_students_policy_v2.md,,https://www.daiict.ac.in/admissions/international,Web
ok,False,administration/student_entrepreneurship_policy_v2.md,,https://www.daiict.ac.in/dcei,Web
ok,False,admissions/pg_admissions/admission_msc_data_science.md,,https://www.daiict.ac.in/admission-msc-data-science,web
ok,False,admissions/pg_admissions/admission_msc_it.md,,https://www.daiict.ac.in/admission-msc-it,web
ok,False,admissions/pg_admissions/admissions_mdes.md,,https://www.daiict.ac.in/admissions-mdes,web
ok,False,admissions/pg_admissions/admissions_msc_agriculture_analytics.md,,https://www.daiict.ac.in/admissions-msc-agriculture-analytics,web
ok,False,admissions/phd_admissions/admission_phd.md,,https://www.daiict.ac.in/admission-phd,web
ok,False,admissions/scholarships/bs_ms_institute_fellowships_at_dau.md,,https://www.daiict.ac.in/bs-ms-institute-fellowships-dau,web
ok,False,admissions/scholarships/cybage_khushboo_scholarships.md,,https://www.daiict.ac.in/ugpg-cybage-khushboo-scholarships,web
ok,False,admissions/scholarships/financial_assistant_by_govt_of_gujarat.md,,https://www.daiict.ac.in/financial-assistance-govt-gujarat,web
ok,False,admissions/scholarships/higher_education_support_trust_hest_scholarships.md,,https://www.daiict.ac.in/higher-education-support-trust-hest-scholarships,web
ok,False,admissions/scholarships/scholarships_offered_to_students.md,,https://www.daiict.ac.in/scholarships-offered-students,web
ok,False,admissions/ug_admissions/b_tech_faq.md,,https://www.daiict.ac.in/btech-faq,web
ok,False,admissions/ug_admissions/undergraduate_admissions_gujarat_category.md,,https://www.daiict.ac.in/undergraduate-admissions-gujarat-category,web
ok,False,admissions/why_choose_dau_formerly_da_iict.md,,https://www.daiict.ac.in/why-choose-da-iict,web
ok,False,announcements/daiict_ac_in_sites_default_files_news_file_spcom_best_paper_finalist_certificate.md,,https://www.daiict.ac.in/sites/default/files/news_file/SPCOM_best_paper_finalist_certificate.pdf,PDF
ok,False,announcements/dr_g_venkatesh_joins_director_school_technology.md,,https://www.daiict.ac.in/dr-g-venkatesh-joins-director-school-technology-dau,web
ok,False,announcements/postdoctoral_fellow_position_selc.md,,https://www.daiict.ac.in/node/7076,web
ok,False,announcements/prof_sc_sahasrabudhe_memoir.md,,https://www.daiict.ac.in/prof-sc-sahasrabudhe-memoir,web
ok,False,careers/advertisement_for_university_post_doctoral_fellows_position.md,,https://www.daiict.ac.in/advertisement-university-post-doctoral-fellows-position,web
ok,False,events/birth_anniversary_shri_dhirubhai_ambani.md,,https://www.daiict.ac.in/news/6087,web
ok,False,events/coffee_and_connect_with_alumni_mr_bhavesh_manglani_co_founder_of_delhivery.md,,https://www.daiict.ac.in/events/7061,web
ok,False,events/convocations/convocation.md,,https://www.daiict.ac.in/dhirubhai-ambani-university-convocation-ceremonies,web
ok,False,events/da_mun_3_0_model_united_nations_conference_at_dau.md,,https://www.daiict.ac.in/,web
ok,False,events/daiict_ac_in_events_6676.md,,https://www.daiict.ac.in/events/6676,web
ok,False,events/dev_o_lution_organized_by_the_google_developer_groups_at_the_university.md,,https://www.daiict.ac.in/news/6650,web
ok,False,events/dhirubhai_ambani_university_hosted_the_faculty_and_staff_sports_event.md,,https://www.daiict.ac.in/news/6645,web
ok,False,events/launching_of_m_sc_agriculture_analytics.md,,https://www.daiict.ac.in/news/3935,web
ok,False,events/launching_of_ug_admission_portal_of_erp_system_for_da_iict.md,,https://www.daiict.ac.in/events/5594,web
ok,False,events/national_seminar_on_indian_pharmaceutical_companies_perspectives_to_tap_into_the_global_bio_economy.md,,https://www.daiict.ac.in/news/6572,web
ok,False,events/national_seminar_on_navigating_the_ip_landscape.md,,https://www.daiict.ac.in/news/6570,web
ok,False,events/people_alumini_events_photo_gallery.md,,https://www.daiict.ac.in/events-campus,web
ok,False,events/prof_will_be_delivering_a_lecture_on_the_topic_at_the_c.md,,https://www.daiict.ac.in/events/5622,web
ok,False,events/public_lecture_computational_thinking_and_the_future_of_computing.md,,https://www.daiict.ac.in/events/6679,web
ok,False,events/recent_visit_of_shri_jai_anmol_ambani_ms_khrisha_ambani_and_their_team_to_da_iic.md,,https://www.daiict.ac.in/events/6160,web
ok,False,events/talk_session_by_prof_kiran_trivedi.md,,https://www.daiict.ac.in/events/6543,web
ok,False,events/the_summer_school_on_speech_signal_processing_s4p_during_july_04_08_2020_is_postponed_to_july_2021_due_to_the_corona_epidemic.md,,https://www.daiict.ac.in/news/417,web
ok,False,events/the_summer_school_on_speech_signal_processing_s4p_on_automatic_speech_recognitio.md,,https://www.daiict.ac.in/events/6372,web
ok,False,events/two_day_school_on_ai_and_law_da_iict_gandhinagar.md,,https://www.daiict.ac.in/events/6298,web
ok,False,events/workshop_on_mental_wellness_and_workplace_harmony_held_at_dau.md,,https://www.daiict.ac.in/news/6733,web
ok,False,faculty/adjunct/adjunct_faculty.md,,https://www.daiict.ac.in/adjunct-faculty,web
ok,False,faculty/adjunct/adjunct_faculty_abhijit_mukherjee.md,,https://www.daiict.ac.in/adjunct-faculty/abhijit-mukherjee,web
ok,False,faculty/adjunct/adjunct_faculty_aditi_nath_sarkar.md,,https://www.daiict.ac.in/adjunct-faculty/aditinath-sarkar,web
ok,False,faculty/adjunct/adjunct_faculty_aditinath_sarkar.md,,https://www.daiict.ac.in/adjunct-faculty/aditinath-sarkar,web
ok,False,faculty/adjunct/adjunct_faculty_ajeet_kumar_singh.md,,https://www.daiict.ac.in/adjunct-faculty/ajeet-kumar-singh,web
ok,False,faculty/adjunct/adjunct_faculty_amishal_modi.md,,https://www.daiict.ac.in/adjunct-faculty/amishal-modi,web
ok,False,faculty/adjunct/adjunct_faculty_binay_bhushan_chakrabarti.md,,https://www.daiict.ac.in/adjunct-faculty/binay-bhushan-chakrabarti,web
ok,False,faculty/adjunct/adjunct_faculty_dhaval_joshi.md,,https://www.daiict.ac.in/adjunct-faculty/dhaval-joshi,web
ok,False,faculty/adjunct/adjunct_faculty_dipankar_nagchoudhuri.md,,https://www.daiict.ac.in/adjunct-faculty/dipankar-nagchoudhuri,web
ok,False,faculty/adjunct/adjunct_faculty_gangeya_mukherji.md,,https://www.daiict.ac.in/adjunct-faculty/gangeya-m,web
ok,False,faculty/adjunct/adjunct_faculty_jayprakash_lalchandani.md,,https://www.daiict.ac.in/adjunct-faculty/jayprakash-lalchandani,web
ok,False,faculty/adjunct/adjunct_faculty_k_narayana_chandran.md,,https://www.daiict.ac.in/adjunct-faculty/k-narayana-chandran,web
ok,False,faculty/adjunct/adjunct_faculty_kalgi_gandhi.md,,https://www.daiict.ac.in/adjunct-faculty/kalgi-gandhi,web
ok,False,faculty/adjunct/adjunct_faculty_kripabandhu_ghosh.md,,https://www.daiict.ac.in/adjunct-faculty/kripabandhu-ghosh,web
ok,False,faculty/adjunct/adjunct_faculty_kuntala_dasgupta.md,,https://www.daiict.ac.in/adjunct-faculty/kuntala-dasgupta,web
ok,False,faculty/adjunct/adjunct_faculty_nandini_banerjee.md,,https://www.daiict.ac.in/adjunct-faculty/nandini-banerjee,web
ok,False,faculty/adjunct/adjunct_faculty_nikita_desai.md,,https://www.daiict.ac.in/adjunct-faculty/nikita-desai,web
ok,False,faculty/adjunct/adjunct_faculty_parth_mehta.md,,https://www.daiict.ac.in/adjunct-faculty/parth-mehta,web
ok,False,faculty/adjunct/adjunct_faculty_prashant_grover.md,,https://www.daiict.ac.in/adjunct-faculty/prashant-grover,web
ok,False,faculty/adjunct/adjunct_faculty_prosenjit_ganguly.md,,https://www.daiict.ac.in/adjunct-faculty/prosenjit-ganguly,web
ok,False,faculty/adjunct/adjunct_faculty_rudranil_das.md,,https://www.daiict.ac.in/adjunct-faculty/rudranil-das,web
ok,False,faculty/adjunct/adjunct_faculty_samit_bhattacharya.md,,https://www.daiict.ac.in/adjunct-faculty/samit-bhattacharya,web
ok,False,faculty/adjunct/adjunct_faculty_swati_priya.md,,https://www.daiict.ac.in/adjunct-faculty/swati-priya,web
ok,False,faculty/adjunct/adjunct_faculty_troy_vasanth.md,,https://www.daiict.ac.in/adjunct-faculty/troy-vasanth,web
ok,False,faculty/adjunct/adjunct_faculty_umang_shah.md,,https://www.daiict.ac.in/adjunct-faculty/umang-shah,web
ok,False,faculty/boards_of_studies_v2.md,,https://daiict.ac.in/board-studies,web
ok,False,faculty/dean_faculty.md,,https://www.daiict.ac.in/dean-faculty,web
ok,False,faculty/distinguished/distinguished_prof_jayanth_varma.md,,https://www.daiict.ac.in/distinguished-professor/jayanth-varma,web
ok,False,faculty/distinguished/distinguished_prof_vishvajit_pandya.md,,https://www.daiict.ac.in/distinguished-professor/vishvajit-pandya,web
ok,False,faculty/distinguished/distinguished_professor.md,,https://www.daiict.ac.in/distinguished-professor,web
ok,False,faculty/distinguished/distinguished_professor_jayanth_varma.md,,https://www.daiict.ac.in/distinguished-professor/jayanth-varma,web
ok,False,faculty/distinguished/distinguished_professor_vishvajit_pandya.md,,https://www.daiict.ac.in/distinguished-professor/vishvajit-pandya,web
ok,False,faculty/faculty_contract_v2.md,,https://www.daiict.ac.in/faculty-contract,web
ok,False,faculty/international_adjunct/international_adjunct_faculty_anthony_r_noerpel.md,,https://www.daiict.ac.in/adjunct-faculty-international/anthony-r-noerpel,web
ok,False,faculty/international_adjunct/international_adjunct_faculty_gabriella_pasi.md,,https://www.daiict.ac.in/adjunct-faculty-international/gabriella-pasi,web
ok,False,faculty/international_adjunct/international_adjunct_faculty_gaurav_sharma.md,,https://www.daiict.ac.in/adjunct-faculty-international/gaurav-sharma,web
ok,False,faculty/international_adjunct/international_adjunct_faculty_nicholas_belkin.md,,https://www.daiict.ac.in/adjunct-faculty-international/nicholas-belkin,web
ok,False,faculty/international_adjunct/international_adjunct_faculty_nilotpal_chakravarti.md,,https://www.daiict.ac.in/adjunct-faculty-international/nilotpal-chakravarti,web
ok,False,faculty/international_adjunct/international_adjunct_faculty_ranjan_pal.md,,https://www.daiict.ac.in/adjunct-faculty-international/ranjan-pal,web
ok,False,faculty/international_adjunct/international_adjunct_faculty_rita_chakravarti.md,,https://www.daiict.ac.in/adjunct-faculty-international/rita-chakravarti,web
ok,False,faculty/international_adjunct/international_adjunct_faculty_s_lakshmivarahan.md,,https://www.daiict.ac.in/adjunct-faculty-international/s-lakshmivarahan,web
ok,False,faculty/international_adjunct/international_adjunct_faculty_stefano_mizzaro.md,,https://www.daiict.ac.in/adjunct-faculty-international/stefano-mizzaro,web
ok,False,faculty/international_adjunct/international_adjunct_faculty_thomas_mandl.md,,https://www.daiict.ac.in/adjunct-faculty-international/thomas-mandl,web
ok,False,faculty/international_adjunct/intl_adjunct_faculty_anthony_r_noerpel.md,,https://www.daiict.ac.in/adjunct-faculty-international/anthony-r-noerpel,web
ok,False,faculty/international_adjunct/intl_adjunct_faculty_gabriella_pasi.md,,https://www.daiict.ac.in/adjunct-faculty-international/gabriella-pasi,web
ok,False,faculty/international_adjunct/intl_adjunct_faculty_gaurav_sharma.md,,https://www.daiict.ac.in/adjunct-faculty-international/gaurav-sharma,web
ok,False,faculty/international_adjunct/intl_adjunct_faculty_nicholas_belkin.md,,https://www.daiict.ac.in/adjunct-faculty-international/nicholas-belkin,web
ok,False,faculty/international_adjunct/intl_adjunct_faculty_nilotpal_chakravarti.md,,https://www.daiict.ac.in/adjunct-faculty-international/nilotpal-chakravarti,web
ok,False,faculty/international_adjunct/intl_adjunct_faculty_ranjan_pal.md,,https://www.daiict.ac.in/adjunct-faculty-international/ranjan-pal,web
ok,False,faculty/international_adjunct/intl_adjunct_faculty_rita_chakravarti.md,,https://www.daiict.ac.in/adjunct-faculty-international/rita-chakravarti,web
ok,False,faculty/international_adjunct/intl_adjunct_faculty_s_lakshmivarahan.md,,https://www.daiict.ac.in/adjunct-faculty-international/s-lakshmivarahan,web
ok,False,faculty/international_adjunct/intl_adjunct_faculty_stefano_mizzaro.md,,https://www.daiict.ac.in/adjunct-faculty-international/stefano-mizzaro,web
ok,False,faculty/international_adjunct/intl_adjunct_faculty_thomas_mandl.md,,https://www.daiict.ac.in/adjunct-faculty-international/thomas-mandl,web
ok,False,faculty/professor_of_practice/prof_of_practice_ajay_tomar.md,,https://www.daiict.ac.in/professor-practice/ajay-tomar,web
ok,False,faculty/professor_of_practice/prof_of_practice_anirban_dutta_gupta.md,,https://www.daiict.ac.in/professor-practice/anirban-dutta-gupta,web
ok,False,faculty/professor_of_practice/prof_of_practice_kc_supekar.md,,https://www.daiict.ac.in/professor-practice/kc-supekar,web
ok,False,faculty/professor_of_practice/prof_of_practice_vinay_kulkarni.md,,https://www.daiict.ac.in/professor-practice/vinay-kulkarni,web
ok,False,faculty/professor_of_practice/professor_of_practice_ajay_tomar.md,,https://www.daiict.ac.in/professor-practice/ajay-tomar,web
ok,False,faculty/professor_of_practice/professor_of_practice_anirban_dutta_gupta.md,,https://www.daiict.ac.in/professor-practice/anirban-dutta-gupta,web
ok,False,faculty/professor_of_practice/professor_of_practice_k_c_supekar.md,,https://www.daiict.ac.in/professor-practice/kc-supekar,web
ok,False,faculty/professor_of_practice/professor_of_practice_list.md,,https://www.daiict.ac.in/professor-practice,web
ok,False,faculty/professor_of_practice/professor_of_practice_vinay_kulkarni.md,,https://www.daiict.ac.in/professor-practice/vinay-kulkarni,web
ok,False,faculty/regular/faculty_abhishek_gupta.md,,https://www.daiict.ac.in/faculty/abhishek-gupta,web
ok,False,faculty/regular/faculty_abhishek_tilva.md,,https://www.daiict.ac.in/faculty/abhishek-tilva,web
ok,False,faculty/regular/faculty_abhishek_tripathy.md,,https://www.daiict.ac.in/faculty/abhishek-tripathy,web
ok,False,faculty/regular/faculty_aditya_tatu.md,,https://www.daiict.ac.in/faculty/aditya-tatu,web
ok,False,faculty/regular/faculty_amit_mankodi.md,,https://www.daiict.ac.in/faculty/amit-mankodi,web
ok,False,faculty/regular/faculty_ankush_chander.md,,https://www.daiict.ac.in/adjunct-faculty/ankush-chander,web
ok,False,faculty/regular/faculty_arnab_bhabak.md,,https://www.daiict.ac.in/faculty/arnab-bhabak,web
ok,False,faculty/regular/faculty_arnab_kumar_ray.md,,https://www.daiict.ac.in/faculty/arnab-kumar-ray,web
ok,False,faculty/regular/faculty_arpit_rana.md,,https://www.daiict.ac.in/faculty/arpit-rana,web
